PLAYER_ID,PLAYER_NAME,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS
2544,LeBron James,34.92,9.3,18.14,0.51,2.13,5.66,0.35,3.7,4.73,0.75,1.03,6.77,7.8,8.21,3.71,1.0,0.56,0.73,1.41,3.79,24.43
101108,Chris Paul,27.95,3.04,7.11,0.43,1.71,4.52,0.39,1.04,1.12,0.48,0.4,3.21,3.61,7.38,1.57,1.26,0.27,0.11,1.84,1.04,8.82
200768,Kyle Lowry,18.84,1.17,3.34,0.26,0.83,2.51,0.25,0.77,0.94,0.26,0.31,1.6,1.91,2.74,0.6,0.94,0.31,0.2,1.77,1.06,3.94
200782,P.J. Tucker,19.29,1.0,2.33,0.3,1.0,2.0,0.33,0.0,0.0,0.0,1.33,1.33,2.67,0.0,0.33,0.33,0.33,0.0,2.67,0.33,3.0
201142,Kevin Durant,36.53,9.55,18.13,0.54,2.58,6.0,0.47,4.89,5.82,0.81,0.37,5.66,6.03,4.24,3.06,0.81,1.24,0.52,1.68,5.34,26.56
201143,Al Horford,27.64,3.25,7.68,0.41,1.9,5.23,0.34,0.57,0.63,0.25,1.32,4.83,6.15,2.13,0.77,0.6,0.85,0.13,1.35,0.58,8.97
201144,Mike Conley,24.73,2.63,6.59,0.39,1.79,4.37,0.41,1.14,1.27,0.41,0.45,2.11,2.56,4.49,1.06,1.11,0.2,0.25,1.56,1.41,8.2
201145,Jeff Green,12.39,1.91,3.78,0.47,0.91,2.47,0.33,0.66,0.81,0.23,0.34,1.47,1.81,0.62,0.28,0.19,0.12,0.06,1.0,0.56,5.38
201566,Russell Westbrook,27.9,4.97,11.08,0.45,1.25,3.88,0.29,2.05,3.11,0.53,1.36,3.57,4.93,6.09,3.23,1.41,0.49,0.71,2.51,2.29,13.25
201567,Kevin Love,10.93,1.78,5.0,0.28,1.04,2.91,0.25,0.7,1.0,0.24,0.96,3.13,4.09,0.96,0.61,0.65,0.17,0.26,0.91,0.96,5.3
201569,Eric Gordon,19.7,2.23,5.23,0.38,1.44,3.51,0.34,0.92,1.23,0.36,0.21,0.97,1.18,1.67,0.72,0.67,0.31,0.36,0.82,0.85,6.82
201572,Brook Lopez,31.83,4.92,9.68,0.51,1.74,4.66,0.36,1.42,1.72,0.53,1.41,3.6,5.01,1.79,1.05,0.62,1.85,0.25,2.14,1.69,13.01
201587,Nicolas Batum,17.53,1.33,3.05,0.37,1.13,2.6,0.37,0.22,0.27,0.12,0.6,2.19,2.79,1.08,0.44,0.67,0.46,0.06,1.42,0.27,4.01
201599,DeAndre Jordan,12.33,1.62,2.5,0.58,0.0,0.0,0.0,0.48,1.14,0.15,1.5,3.57,5.07,0.95,0.71,0.29,0.48,0.25,1.32,1.21,3.73
201935,James Harden,35.3,6.72,16.39,0.41,2.97,8.46,0.35,6.39,7.32,0.86,0.7,5.08,5.77,8.7,4.32,1.49,0.7,0.82,2.05,4.7,22.81
201939,Stephen Curry,32.18,8.06,17.97,0.45,4.44,11.2,0.39,3.99,4.27,0.84,0.57,3.86,4.43,6.01,2.86,1.14,0.43,0.67,1.36,3.53,24.54
201942,DeMar DeRozan,35.94,8.1,16.99,0.48,1.09,3.32,0.3,4.91,5.73,0.83,0.65,3.22,3.87,4.44,1.36,0.81,0.42,0.74,1.95,4.1,22.21
201949,James Johnson,3.05,0.33,0.92,0.18,0.0,0.25,0.0,0.0,0.08,0.0,0.0,0.5,0.5,0.33,0.33,0.0,0.17,0.0,0.42,0.08,0.67
201950,Jrue Holiday,30.58,4.1,9.24,0.44,1.74,4.94,0.32,1.13,1.24,0.39,1.23,3.05,4.27,3.85,1.24,1.06,0.44,0.37,1.63,1.21,11.06
201959,Taj Gibson,11.05,1.27,2.57,0.44,0.03,0.05,0.01,0.32,0.54,0.16,1.38,1.86,3.24,0.57,0.68,0.24,0.49,0.32,1.46,0.54,2.89
201988,Patty Mills,11.06,1.24,3.31,0.29,0.9,2.59,0.27,0.45,0.48,0.19,0.14,0.62,0.76,0.9,0.59,0.45,0.1,0.1,0.83,0.62,3.83
202066,Garrett Temple,8.1,0.64,2.14,0.15,0.21,1.0,0.11,0.39,0.43,0.17,0.32,0.71,1.04,1.11,0.36,0.61,0.07,0.14,0.82,0.54,1.89
202331,Paul George,32.53,5.98,13.9,0.42,2.34,6.54,0.35,1.93,2.37,0.57,0.59,4.76,5.34,4.34,2.59,1.83,0.49,0.49,2.46,2.68,16.22
202681,Kyrie Irving,36.08,8.94,18.9,0.48,2.88,7.18,0.37,3.92,4.28,0.85,1.2,3.6,4.8,4.62,2.22,1.32,0.46,0.8,2.02,3.28,24.68
202684,Tristan Thompson,8.2,0.78,1.78,0.31,0.0,0.08,0.0,0.18,0.75,0.07,0.8,2.55,3.35,0.6,0.35,0.05,0.28,0.18,0.9,0.55,1.72
202685,Jonas Valančiūnas,18.81,4.26,7.74,0.55,0.1,0.46,0.07,1.79,2.04,0.68,2.35,5.4,7.74,2.02,1.48,0.46,0.57,0.48,2.23,2.07,10.41
202687,Bismack Biyombo,18.84,2.39,4.07,0.52,0.0,0.0,0.0,0.36,0.89,0.14,1.54,4.11,5.64,1.11,0.96,0.57,0.82,0.39,1.86,1.0,5.14
202691,Klay Thompson,27.29,5.01,12.18,0.4,3.0,7.68,0.37,0.93,1.03,0.37,0.61,2.81,3.42,2.01,1.22,0.69,0.42,0.29,1.12,0.71,13.96
202692,Alec Burks,17.62,2.35,5.53,0.38,1.8,4.22,0.36,0.78,1.0,0.31,0.31,2.22,2.53,1.12,0.59,0.57,0.14,0.18,0.76,0.88,7.27
202693,Markieff Morris,10.96,1.4,4.67,0.29,0.6,2.4,0.28,0.33,0.4,0.17,0.2,1.33,1.53,1.4,0.33,0.13,0.2,0.13,1.07,0.33,3.73
202695,Kawhi Leonard,31.89,8.38,16.84,0.5,2.11,5.14,0.39,2.65,3.27,0.71,0.95,4.97,5.92,3.14,1.95,1.59,0.46,0.3,1.51,3.3,21.51
202696,Nikola Vučević,31.21,7.53,14.22,0.54,1.77,4.4,0.39,1.64,2.04,0.53,2.44,7.63,10.07,3.51,1.63,0.84,0.71,0.52,2.23,2.25,18.48
202699,Tobias Harris,31.58,5.26,11.03,0.47,1.25,3.62,0.3,1.96,2.27,0.61,0.89,5.03,5.92,2.22,1.16,1.01,0.78,0.63,1.89,1.66,13.73
202704,Reggie Jackson,12.39,1.68,4.29,0.35,0.81,2.39,0.26,0.23,0.29,0.13,0.26,1.1,1.35,1.45,0.55,0.52,0.1,0.1,1.1,0.26,4.39
202709,Cory Joseph,12.23,1.24,3.08,0.36,0.78,2.14,0.29,0.28,0.36,0.14,0.34,1.14,1.48,1.44,0.36,0.52,0.08,0.1,1.0,0.76,3.54
202710,Jimmy Butler III,31.75,5.47,10.85,0.5,0.58,1.89,0.29,6.0,7.13,0.79,2.27,3.11,5.38,5.42,1.35,1.4,0.33,0.91,0.95,5.15,17.53
203076,Anthony Davis,33.44,9.22,17.84,0.51,0.69,2.43,0.23,5.61,7.24,0.71,2.63,8.94,11.57,3.55,2.22,1.16,2.16,0.76,1.92,5.35,24.73
203078,Bradley Beal,32.12,6.51,13.09,0.48,1.92,4.98,0.37,2.08,2.58,0.53,0.64,2.7,3.34,3.68,1.87,1.09,0.53,0.4,2.57,2.17,17.02
203081,Damian Lillard,36.08,7.66,17.1,0.44,3.4,9.03,0.37,6.24,6.78,0.91,0.5,4.19,4.69,7.07,2.79,1.21,0.17,0.74,1.67,5.16,24.95
203083,Andre Drummond,18.77,2.92,5.85,0.5,0.08,0.5,0.05,1.4,2.25,0.47,2.72,5.03,7.75,0.85,1.38,0.98,0.45,0.72,2.35,1.72,7.32
203084,Harrison Barnes,27.2,4.23,8.33,0.48,1.9,4.39,0.4,1.96,2.43,0.58,1.18,2.6,3.78,1.66,0.61,0.48,0.17,0.34,0.91,1.79,12.33
203109,Jae Crowder,11.42,0.78,2.44,0.19,0.44,1.67,0.19,0.56,0.67,0.09,0.67,1.56,2.22,0.67,0.44,0.33,0.0,0.11,1.11,0.33,2.56
203110,Draymond Green,29.17,3.18,7.49,0.41,1.18,3.62,0.28,1.49,2.16,0.49,1.09,5.0,6.09,5.63,2.56,1.46,1.03,0.31,3.22,2.59,9.01
203114,Khris Middleton,22.79,4.32,9.11,0.44,1.3,3.59,0.3,1.95,2.27,0.56,0.35,3.35,3.7,4.05,1.51,0.95,0.22,0.35,2.03,1.86,11.89
203458,Alex Len,8.26,0.7,1.37,0.32,0.04,0.2,0.03,0.17,0.37,0.08,0.83,1.24,2.07,0.83,0.43,0.2,0.46,0.15,1.22,0.39,1.61
203468,CJ McCollum,32.71,7.93,17.86,0.43,3.05,8.2,0.34,2.21,3.09,0.63,0.75,3.04,3.79,4.05,1.89,0.82,0.43,0.7,2.21,2.43,21.12
203471,Dennis Schröder,28.06,4.48,11.03,0.4,1.69,4.95,0.32,2.41,2.88,0.62,0.36,2.28,2.64,5.39,1.89,0.88,0.16,0.76,2.4,2.81,13.07
203482,Kelly Olynyk,20.25,3.05,6.09,0.5,0.75,1.8,0.35,1.89,2.45,0.49,1.41,3.27,4.68,2.91,1.73,0.75,0.43,0.3,2.8,2.18,8.73
203484,Kentavious Caldwell-Pope,29.6,3.1,7.06,0.41,1.47,4.29,0.31,1.06,1.23,0.47,0.43,1.77,2.19,1.77,0.81,1.29,0.44,0.13,1.77,1.36,8.74
203486,Mason Plumlee,17.57,1.69,2.73,0.54,0.0,0.05,0.0,1.12,1.73,0.37,1.57,4.58,6.15,1.81,0.8,0.45,0.64,0.35,2.08,1.49,4.5
203497,Rudy Gobert,33.17,4.74,7.08,0.67,0.0,0.0,0.0,2.56,3.79,0.59,3.68,7.22,10.9,1.76,1.24,0.78,1.44,0.75,2.53,3.61,12.03
203500,Steven Adams,13.69,1.57,2.88,0.48,0.0,0.03,0.0,0.74,1.6,0.24,2.86,2.78,5.64,1.14,0.93,0.38,0.48,0.17,1.03,1.78,3.88
203501,Tim Hardaway Jr.,27.96,3.58,8.83,0.39,2.18,5.94,0.34,1.61,1.88,0.52,0.23,2.14,2.38,1.6,0.62,0.49,0.09,0.25,1.25,1.96,10.96
203507,Giannis Antetokounmpo,34.16,11.84,19.69,0.61,0.21,0.94,0.1,6.51,10.55,0.58,2.19,9.72,11.91,6.46,3.07,0.87,1.16,1.13,2.31,7.57,30.39
203552,Seth Curry,15.62,2.41,5.04,0.38,1.22,2.68,0.34,0.49,0.57,0.26,0.35,1.31,1.66,0.88,0.47,0.4,0.1,0.1,0.87,0.76,6.53
203897,Zach LaVine,35.17,8.45,16.53,0.5,3.23,7.24,0.43,3.18,3.85,0.73,0.3,3.96,4.26,4.19,2.81,0.78,0.16,0.65,1.64,3.08,23.3
203901,Elfrid Payton,21.28,1.67,5.08,0.25,0.04,0.25,0.04,0.17,0.29,0.05,0.62,2.67,3.29,6.92,2.46,1.0,0.46,0.42,1.5,0.46,3.54
203903,Jordan Clarkson,26.01,5.43,13.32,0.4,2.27,6.27,0.33,3.08,3.86,0.7,0.68,2.51,3.19,3.73,2.32,0.84,0.24,1.0,1.41,2.97,16.22
203914,Gary Harris,14.81,1.06,2.77,0.31,0.75,2.1,0.25,0.15,0.25,0.06,0.42,0.92,1.33,0.62,0.35,0.54,0.25,0.15,0.94,0.15,3.02
203915,Spencer Dinwiddie,27.04,3.59,8.63,0.41,1.38,4.13,0.35,2.47,3.08,0.57,0.23,2.42,2.65,4.42,1.29,0.89,0.22,0.29,1.53,2.49,11.04
203924,Jerami Grant,32.42,4.55,12.21,0.37,2.3,6.3,0.36,3.0,3.53,0.61,0.55,2.91,3.47,2.15,1.38,0.87,0.98,0.89,2.32,2.57,14.4
203926,Doug McDermott,8.13,1.19,2.79,0.27,1.05,2.4,0.28,0.07,0.12,0.03,0.07,0.45,0.52,0.17,0.14,0.1,0.05,0.07,0.71,0.07,3.5
203932,Aaron Gordon,28.37,5.18,9.75,0.52,1.47,3.37,0.43,2.84,3.51,0.67,1.57,3.27,4.84,3.22,1.43,0.45,0.27,0.73,1.61,2.69,14.67
203935,Marcus Smart,20.01,2.97,7.56,0.39,1.44,4.15,0.32,1.59,2.09,0.45,0.53,1.59,2.12,3.21,1.59,1.15,0.26,0.26,1.56,2.0,8.97
203937,Kyle Anderson,16.43,2.33,4.97,0.47,0.41,1.15,0.22,0.79,1.07,0.27,0.87,2.51,3.38,2.38,0.61,0.66,0.54,0.28,1.33,0.98,5.85
203939,Dwight Powell,10.02,0.76,1.11,0.36,0.04,0.09,0.03,0.51,0.78,0.22,0.85,1.29,2.15,1.0,0.33,0.33,0.38,0.11,1.36,0.87,2.07
203944,Julius Randle,32.25,6.59,13.61,0.48,1.57,4.55,0.3,3.91,4.86,0.72,2.09,4.97,7.06,4.68,2.84,0.68,0.23,0.87,2.54,3.72,18.67
203952,Andrew Wiggins,30.7,6.27,13.98,0.44,2.17,5.8,0.36,3.27,4.28,0.69,1.48,3.0,4.48,2.63,1.65,1.0,0.83,1.05,1.68,2.9,17.97
203954,Joel Embiid,30.23,7.37,16.58,0.43,1.21,4.05,0.33,7.84,8.89,0.84,1.89,6.26,8.16,4.47,3.26,0.74,0.95,0.74,2.21,6.16,23.79
203957,Danté Exum,18.62,3.2,6.7,0.46,1.15,2.65,0.38,1.15,1.55,0.41,0.2,1.45,1.65,2.8,1.1,0.6,0.15,0.7,1.7,1.55,8.7
203967,Dario Šarić,13.15,1.31,3.62,0.3,0.44,1.62,0.12,0.44,0.62,0.19,0.88,2.25,3.12,1.44,0.94,0.44,0.06,0.5,1.19,0.94,3.5
203991,Clint Capela,21.39,3.96,7.09,0.57,0.0,0.02,0.0,0.95,1.76,0.35,3.16,5.36,8.53,1.13,0.85,0.62,0.96,0.65,1.93,1.62,8.87
203992,Bogdan Bogdanović,24.96,3.89,9.11,0.44,1.94,5.35,0.4,1.07,1.22,0.42,0.44,2.5,2.94,2.7,1.37,0.76,0.2,0.22,2.35,1.35,10.8
203994,Jusuf Nurkić,20.84,3.29,6.9,0.46,0.63,2.06,0.25,1.67,2.51,0.53,1.67,6.14,7.8,2.25,1.9,0.78,0.67,0.31,2.55,2.49,8.88
203995,Vasilije Micić,19.14,2.32,6.66,0.29,1.1,3.05,0.27,0.83,1.0,0.32,0.49,1.68,2.17,3.12,1.88,0.37,0.0,0.56,1.1,1.17,6.56
203999,Nikola Jokić,36.73,11.23,19.49,0.58,1.97,4.73,0.43,5.16,6.44,0.76,2.86,9.89,12.74,10.23,3.29,1.81,0.64,0.9,2.29,5.86,29.59
204001,Kristaps Porziņģis,28.81,6.6,13.67,0.49,2.45,5.95,0.42,3.83,4.74,0.75,1.62,5.14,6.76,2.07,1.26,0.74,1.5,0.55,2.76,5.1,19.48
204060,Joe Ingles,6.0,0.32,1.21,0.06,0.16,0.79,0.05,0.0,0.0,0.0,0.11,0.47,0.58,1.21,0.47,0.11,0.0,0.05,0.63,0.26,0.79
204456,T.J. McConnell,17.92,4.1,7.9,0.51,0.19,0.62,0.14,0.72,0.97,0.24,0.56,1.89,2.44,4.44,1.38,1.05,0.27,0.53,1.0,1.2,9.11
1626143,Jahlil Okafor,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626145,Tyus Jones,26.83,3.78,8.43,0.43,2.05,4.95,0.39,0.63,0.7,0.26,0.49,1.93,2.42,5.3,1.12,0.85,0.1,0.32,0.78,0.94,10.23
1626153,Delon Wright,15.86,1.12,3.28,0.25,0.5,1.82,0.19,0.38,0.62,0.14,0.68,0.98,1.65,1.92,0.55,0.88,0.3,0.18,0.62,0.78,3.12
1626156,D'Angelo Russell,25.52,4.29,11.0,0.37,1.95,6.21,0.3,2.09,2.5,0.58,0.34,2.45,2.79,5.12,1.86,0.97,0.4,0.24,1.98,2.4,12.62
1626157,Karl-Anthony Towns,34.95,8.88,16.88,0.52,1.97,4.69,0.42,4.71,5.68,0.83,2.94,9.83,12.78,3.08,2.67,0.99,0.69,1.15,3.46,4.79,24.43
1626158,Richaun Holmes,17.23,2.9,4.48,0.6,0.0,0.1,0.0,1.61,1.94,0.56,2.0,3.71,5.71,1.35,0.68,0.29,0.74,0.32,1.58,1.71,7.42
1626162,Kelly Oubre Jr.,34.64,5.8,12.35,0.47,1.18,4.03,0.26,2.32,3.08,0.56,1.62,4.52,6.13,1.8,1.33,1.53,0.5,1.1,3.0,2.8,15.1
1626164,Devin Booker,37.27,8.72,18.93,0.45,2.44,7.35,0.3,5.76,6.44,0.89,1.01,3.05,4.07,7.05,2.93,0.89,0.21,0.83,2.64,5.39,25.64
1626166,Cameron Payne,15.14,2.49,6.19,0.36,1.29,3.56,0.3,0.68,0.75,0.27,0.19,1.25,1.44,2.82,0.72,0.54,0.22,0.17,1.54,0.85,6.94
1626167,Myles Turner,30.19,5.42,11.26,0.48,2.17,5.47,0.37,2.56,3.31,0.64,1.25,5.29,6.54,1.54,1.71,0.75,2.0,0.51,2.54,2.83,15.56
1626168,Trey Lyles,19.56,2.28,5.42,0.41,1.17,3.45,0.32,0.81,1.16,0.33,1.16,3.42,4.58,1.19,0.57,0.59,0.33,0.17,1.25,1.14,6.54
1626171,Bobby Portis,25.38,5.65,12.14,0.47,1.33,3.63,0.33,1.24,1.49,0.51,1.84,6.55,8.39,2.12,1.16,0.71,0.53,0.63,1.92,1.47,13.88
1626172,Kevon Looney,15.03,1.88,3.66,0.51,0.03,0.07,0.03,0.74,1.3,0.29,2.43,3.64,6.08,1.55,0.51,0.61,0.49,0.22,2.03,1.11,4.53
1626179,Terry Rozier,25.91,3.88,9.92,0.37,1.42,4.81,0.26,1.44,1.69,0.5,0.69,3.03,3.72,2.61,1.22,0.58,0.22,0.56,1.14,1.53,10.61
1626181,Norman Powell,32.63,7.62,15.75,0.48,2.98,7.13,0.42,3.55,4.42,0.72,0.35,2.82,3.17,2.08,1.8,1.22,0.15,0.87,1.9,3.47,21.77
1626192,Pat Connaughton,14.7,2.02,4.32,0.43,0.63,1.98,0.27,0.59,0.76,0.22,0.46,2.2,2.66,1.71,0.59,0.22,0.27,0.24,1.1,0.76,5.27
1626196,Josh Richardson,18.69,1.38,4.75,0.25,0.75,2.75,0.28,0.5,0.5,0.25,0.75,0.75,1.5,1.5,1.0,1.0,0.12,0.38,2.12,1.25,4.0
1626204,Larry Nance Jr.,19.3,3.33,6.46,0.47,1.42,3.17,0.34,0.38,0.54,0.19,0.96,3.33,4.29,1.58,0.67,0.83,0.54,0.25,1.54,1.04,8.46
1626220,Royce O'Neale,24.49,3.21,7.6,0.41,2.39,5.88,0.39,0.25,0.35,0.12,0.71,3.95,4.65,2.17,0.87,0.89,0.45,0.25,2.01,0.41,9.07
1627732,Ben Simmons,21.95,2.27,4.37,0.46,0.0,0.0,0.0,0.47,0.65,0.15,0.92,3.8,4.73,5.59,2.0,0.75,0.45,0.2,2.1,1.14,5.02
1627734,Domantas Sabonis,34.7,7.53,12.76,0.59,0.93,2.23,0.36,3.11,4.13,0.67,3.81,10.07,13.89,6.04,2.89,0.69,0.37,0.84,3.27,3.96,19.1
1627736,Malik Beasley,27.84,5.62,13.06,0.43,3.89,9.34,0.41,1.16,1.71,0.41,0.57,2.04,2.61,1.7,1.01,0.89,0.06,0.35,1.52,1.32,16.29
1627739,Kris Dunn,24.09,2.59,5.91,0.45,1.01,3.03,0.36,0.2,0.3,0.1,0.72,2.68,3.39,2.84,1.0,1.73,0.36,0.18,2.66,0.49,6.41
1627741,Buddy Hield,22.72,4.0,9.59,0.39,2.48,6.7,0.34,0.65,0.78,0.3,0.62,2.6,3.22,1.63,1.11,0.84,0.28,0.38,1.61,0.56,11.12
1627742,Brandon Ingram,33.06,8.61,18.5,0.45,2.39,6.39,0.38,2.61,3.06,0.73,0.94,4.61,5.56,5.17,3.83,0.89,0.61,1.17,2.5,3.67,22.22
1627746,Skal Labissiere,2.99,0.5,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.25
1627747,Caris LeVert,24.94,4.38,9.36,0.44,1.66,4.44,0.35,1.72,2.42,0.52,0.64,2.53,3.17,3.36,1.19,0.89,0.52,0.42,1.55,1.7,12.12
1627749,Dejounte Murray,32.65,6.26,15.94,0.39,1.68,5.61,0.28,3.29,4.0,0.76,0.55,5.9,6.45,7.35,3.42,2.03,0.39,0.65,1.97,2.65,17.48
1627750,Jamal Murray,36.09,7.93,16.73,0.47,2.33,5.93,0.36,3.25,3.67,0.8,0.67,3.22,3.9,6.01,2.06,1.36,0.49,0.69,1.91,3.15,21.43
1627751,Jakob Poeltl,29.57,6.37,10.16,0.61,0.02,0.05,0.02,1.7,2.53,0.49,3.32,6.28,9.6,2.77,1.95,1.16,1.25,0.61,3.09,2.28,14.46
1627752,Taurean Prince,27.07,2.94,6.42,0.44,1.84,4.19,0.43,0.49,0.6,0.24,0.42,3.16,3.59,1.94,1.02,0.95,0.19,0.28,2.06,0.75,8.2
1627759,Jaylen Brown,34.25,8.22,17.75,0.47,1.84,5.68,0.32,3.9,5.11,0.69,1.3,4.54,5.84,4.54,2.57,1.16,0.3,1.08,2.44,4.63,22.19
1627763,Malcolm Brogdon,23.5,4.33,10.0,0.41,0.67,2.33,0.24,3.38,3.83,0.76,0.88,2.92,3.79,4.08,1.58,0.54,0.21,0.79,1.25,2.83,12.71
1627777,Georges Niang,21.48,3.62,7.85,0.46,2.1,5.18,0.4,0.58,0.73,0.27,0.59,2.85,3.44,1.41,1.04,0.35,0.18,0.27,2.54,0.73,9.92
1627780,Gary Payton II,14.95,2.76,4.81,0.54,0.5,1.53,0.2,0.44,0.61,0.21,0.85,2.13,2.98,1.34,0.63,0.84,0.27,0.32,1.74,0.58,6.45
1627783,Pascal Siakam,32.66,7.86,15.15,0.52,1.62,4.15,0.37,2.9,3.95,0.71,1.71,5.22,6.92,3.37,1.4,0.9,0.54,0.58,2.42,3.42,20.23
1627814,Damion Lee,5.76,1.08,2.96,0.34,0.36,1.48,0.2,0.8,0.84,0.35,0.12,0.68,0.8,0.44,0.4,0.24,0.0,0.12,0.24,0.48,3.32
1627824,Guerschon Yabusele,27.07,4.03,8.04,0.46,1.49,3.91,0.31,1.43,1.97,0.5,1.91,3.73,5.64,2.11,1.24,0.83,0.34,0.44,2.34,1.87,10.97
1627826,Ivica Zubac,32.8,7.4,11.78,0.62,0.0,0.0,0.0,1.95,2.95,0.54,3.75,8.88,12.62,2.68,1.59,0.69,1.12,0.72,2.1,3.02,16.75
1627827,Dorian Finney-Smith,28.87,3.1,6.9,0.44,2.05,4.98,0.38,0.48,0.71,0.18,1.27,2.65,3.92,1.43,0.89,0.92,0.37,0.38,2.16,0.67,8.71
1627832,Fred VanVleet,35.19,4.78,12.65,0.36,2.65,7.68,0.33,1.85,2.28,0.52,0.53,3.15,3.68,5.55,1.45,1.57,0.42,0.37,2.33,1.93,14.07
1627884,Derrick Jones Jr.,24.33,4.03,7.65,0.54,1.01,2.84,0.33,1.08,1.53,0.43,1.21,2.21,3.42,0.78,0.86,1.03,0.43,0.32,1.99,1.32,10.14
1627936,Alex Caruso,19.27,2.59,5.81,0.41,1.11,3.15,0.34,0.78,0.94,0.31,0.7,2.24,2.94,2.54,0.69,1.61,0.56,0.26,1.89,1.15,7.07
1628365,Markelle Fultz,8.76,1.33,3.19,0.37,0.19,0.38,0.12,0.05,0.05,0.05,0.29,0.67,0.95,1.29,0.71,0.48,0.1,0.1,0.57,0.14,2.9
1628366,Lonzo Ball,22.2,2.54,6.94,0.39,1.91,5.57,0.35,0.63,0.77,0.21,0.71,2.66,3.37,3.29,1.17,1.34,0.49,0.11,1.57,0.51,7.63
1628368,De'Aaron Fox,36.15,8.69,18.76,0.46,1.9,6.15,0.32,4.24,5.13,0.74,0.87,3.94,4.81,6.32,2.81,1.47,0.4,0.9,2.65,4.21,23.53
1628369,Jayson Tatum,36.44,9.19,20.35,0.45,3.47,10.11,0.34,4.97,6.11,0.83,0.67,7.99,8.65,5.99,2.9,1.06,0.53,0.78,2.18,4.26,26.83
1628370,Malik Monk,31.6,6.34,14.45,0.43,2.14,6.58,0.29,2.37,2.74,0.66,0.46,3.31,3.77,5.57,2.45,0.94,0.58,0.83,2.43,2.29,17.18
1628371,Jonathan Isaac,15.35,1.89,4.56,0.39,0.55,2.13,0.2,1.03,1.51,0.38,1.69,2.73,4.42,0.56,0.46,0.86,1.13,0.2,1.27,1.11,5.35
1628374,Lauri Markkanen,31.4,6.3,14.89,0.43,2.94,8.49,0.35,3.45,3.94,0.74,1.53,4.38,5.91,1.49,1.4,0.7,0.36,0.83,1.68,3.38,18.98
1628378,Donovan Mitchell,31.44,8.24,18.59,0.44,3.28,8.92,0.36,4.2,5.1,0.75,0.8,3.73,4.54,4.99,2.1,1.34,0.24,0.7,1.97,3.92,23.96
1628379,Luke Kennard,22.64,3.17,6.63,0.42,1.74,4.02,0.36,0.78,0.88,0.34,0.57,2.25,2.82,3.31,1.11,0.77,0.08,0.17,0.91,0.69,8.86
1628380,Zach Collins,15.27,2.39,4.72,0.47,0.5,1.66,0.25,1.08,1.22,0.33,1.59,2.91,4.5,1.73,0.94,0.45,0.45,0.3,2.06,1.31,6.36
1628381,John Collins,30.51,7.0,13.28,0.54,1.48,3.7,0.38,3.48,4.1,0.89,2.22,5.95,8.18,2.0,2.58,0.98,1.0,1.35,2.9,3.88,18.95
1628384,OG Anunoby,36.56,6.61,13.88,0.47,2.31,6.22,0.36,2.47,3.05,0.63,1.31,3.53,4.84,2.22,1.38,1.49,0.88,1.2,2.32,2.36,18.0
1628386,Jarrett Allen,28.0,5.51,7.8,0.7,0.0,0.06,0.0,2.43,3.38,0.58,2.63,7.1,9.73,1.93,1.18,0.94,0.89,0.57,1.55,3.13,13.45
1628389,Bam Adebayo,34.28,6.92,14.27,0.48,1.01,2.83,0.31,3.22,4.21,0.69,2.37,7.23,9.6,4.32,2.06,1.26,0.68,0.59,2.08,3.96,18.08
1628392,Isaiah Hartenstein,27.89,4.89,8.42,0.58,0.0,0.33,0.0,1.39,2.05,0.43,2.86,7.86,10.72,3.84,1.68,0.82,1.09,0.54,3.0,1.65,11.18
1628396,Tony Bradley,8.05,2.07,3.21,0.53,0.07,0.21,0.07,0.14,0.43,0.04,1.29,1.71,3.0,0.43,0.36,0.14,0.64,0.29,0.79,0.71,4.36
1628398,Kyle Kuzma,29.79,5.69,13.05,0.44,1.48,4.82,0.25,1.97,3.11,0.46,0.83,4.86,5.69,2.34,2.25,0.55,0.29,0.6,1.83,2.45,14.83
1628401,Derrick White,33.86,5.58,12.62,0.44,3.49,9.09,0.39,1.78,2.12,0.62,0.88,3.61,4.49,4.75,1.72,0.95,1.05,0.3,1.82,2.16,16.42
1628404,Josh Hart,37.62,5.25,10.0,0.53,1.09,3.27,0.31,2.06,2.66,0.56,2.09,7.48,9.57,5.88,2.05,1.55,0.35,0.77,2.61,2.36,13.65
1628408,PJ Dozier,3.88,0.22,0.33,0.22,0.22,0.33,0.22,0.11,0.67,0.06,0.11,0.44,0.56,0.56,0.11,0.11,0.0,0.0,0.33,0.33,0.78
1628415,Dillon Brooks,31.84,5.12,11.93,0.42,2.48,6.25,0.39,1.32,1.61,0.45,1.0,2.67,3.67,1.71,1.01,0.8,0.21,0.48,3.23,1.45,14.04
1628418,Thomas Bryant,14.59,2.47,4.86,0.46,0.73,2.24,0.3,0.83,0.97,0.44,1.26,2.55,3.8,0.8,0.45,0.42,0.62,0.26,1.15,0.94,6.5
